,algorithm,support,confidence,cosine
0,mocsoarm,0.005154639175257732,1.0,1.0
1,mocsoarm,0.5309278350515464,1.0,0.7286479500084705
2,mocsoarm,0.7783505154639175,0.949685534591195,0.8852233077019299
3,mopso,0.9175257731958762,1.0,0.957875656437659
4,nsgaii,0.5309278350515464,1.0,0.7286479500084705
5,nsgaii,0.7628865979381443,0.9673202614379085,0.8749740979903728
6,nsgaii,0.7731958762886598,0.9433962264150944,0.8793609016906588
7,hmofaarm,0.8195876288659794,1.0,0.905310791312011
8,mosaarm,0.9432989690721649,1.0,0.9712357947852648
9,mowsaarm,0.8608247422680413,1.0,0.927806414220144
10,mowsaarm,0.9329896907216495,0.9890710382513661,0.9784355567068931
11,mocatsoarm,0.005154639175257732,1.0,1.0
12,mocatsoarm,0.25257731958762886,1.0,0.5025707110324167
13,mocatsoarm,0.6494845360824743,0.863013698630137,0.8069300366180396
14,mocatsoarm,0.7628865979381443,0.7914438502673796,0.8693107757134001
15,motlboarm,0.005154639175257732,1.0,1.0
16,motlboarm,0.211340206185567,1.0,0.4597175286907897
17,motlboarm,0.38144329896907214,0.9866666666666666,0.6248564897627086
18,motlboarm,0.8041237113402062,0.8764044943820225,0.9021109540154888
19,mofpaarm,0.005154639175257732,1.0,1.0
20,mofpaarm,0.8608247422680413,1.0,0.927806414220144
21,moaloarm,0.13917525773195877,1.0,0.37306200253035526
22,moaloarm,0.7268041237113402,0.9657534246575342,0.8533395637759997
23,moaloarm,0.8041237113402062,0.934131736526946,0.8923614857789747
24,modaarm,0.005154639175257732,1.0,1.0
25,modaarm,0.29896907216494845,1.0,0.5467806435536543
26,modaarm,0.8350515463917526,0.9642857142857143,0.9139860566994992
27,mohsbotsarm,0.005154639175257732,1.0,1.0
28,mohsbotsarm,0.9432989690721649,1.0,0.9712357947852648
29,modearm,0.005154639175257732,1.0,1.0
30,modearm,0.9175257731958762,1.0,0.957875656437659
31,nshsdearm,0.005154639175257732,1.0,1.0
32,nshsdearm,0.22164948453608246,1.0,0.6590473688161074
33,nshsdearm,0.23711340206185566,1.0,0.5013642590159167
34,nshsdearm,0.7216494845360825,0.9655172413793103,0.850204171116233
35,nshsdearm,0.8247422680412371,0.9580838323353292,0.9054009457618089
36,mogeaarm,0.8092783505154639,1.0,0.8995989942832662
37,mogeaarm,0.845360824742268,0.9213483146067416,0.9265684601464158
38,mogeaarm,0.8556701030927835,0.9431818181818181,0.9249669372858857
39,mogsaarm,0.005154639175257732,1.0,1.0
40,mogsaarm,0.788659793814433,1.0,0.8880651968264678
41,mogsaarm,0.8298969072164949,0.9757575757575758,0.916564644224628
42,mogsaarm,0.8865979381443299,0.9662921348314607,0.9427523908960226
43,mossoarm,0.005154639175257732,1.0,1.0
44,mossoarm,0.845360824742268,0.9318181818181818,0.9537463156584326
45,mossoarm,0.865979381443299,1.0,0.9305801316615884
46,mowoaarm,0.005154639175257732,1.0,1.0
47,mowoaarm,0.865979381443299,1.0,0.9305801316615884
48,mososarm,0.9432989690721649,1.0,0.9712357947852648
49,mocssarm,0.3865979381443299,1.0,0.6217700042172587
50,mocssarm,0.4329896907216495,0.8842105263157896,0.6709273736179323
51,mocssarm,0.7628865979381443,0.8809523809523808,0.8809523809523808
52,mocssarm,0.8092783505154639,0.8579234972677596,0.8980817517134552
