,algorithm,support,confidence,cosine
0,mocsoarm,0.005154639175257732,1.0,1.0
1,mocsoarm,0.7474226804123711,1.0,0.8645361070611055
2,mocsoarm,0.845360824742268,0.9761904761904762,0.9537463156584326
3,mopso,0.020618556701030927,1.0,1.0
4,mopso,0.9175257731958762,1.0,0.957875656437659
5,nsgaii,0.005154639175257732,1.0,1.0
6,nsgaii,0.9432989690721649,1.0,0.9712357947852648
7,hmofaarm,0.8195876288659794,1.0,0.905310791312011
8,mosaarm,0.9432989690721649,1.0,0.9712357947852648
9,mowsaarm,0.005154639175257732,1.0,1.0
10,mowsaarm,0.8608247422680413,1.0,0.927806414220144
11,mowsaarm,0.9329896907216495,0.9890710382513661,0.9784355567068931
12,mocatsoarm,0.005154639175257732,1.0,1.0
13,mocatsoarm,0.5309278350515464,1.0,0.7286479500084705
14,mocatsoarm,0.6494845360824743,0.863013698630137,0.8069300366180396
15,mocatsoarm,0.7628865979381443,0.7914438502673796,0.8693107757134001
16,motlboarm,0.005154639175257732,1.0,1.0
17,motlboarm,0.211340206185567,1.0,0.4597175286907897
18,motlboarm,0.38144329896907214,0.9866666666666666,0.6248564897627086
19,motlboarm,0.8041237113402062,0.8764044943820225,0.9021109540154888
20,mofpaarm,0.005154639175257732,1.0,1.0
21,mofpaarm,0.8608247422680413,1.0,0.927806414220144
22,moaloarm,0.13917525773195877,1.0,0.37306200253035526
23,moaloarm,0.7268041237113402,0.9657534246575342,0.8533395637759997
24,moaloarm,0.8041237113402062,0.934131736526946,0.8923614857789747
25,modaarm,0.005154639175257732,1.0,1.0
26,modaarm,0.20103092783505155,1.0,0.6546536707079772
27,modaarm,0.29896907216494845,1.0,0.5467806435536543
28,modaarm,0.8350515463917526,0.9642857142857143,0.9139860566994992
29,modaarm,0.845360824742268,0.9318181818181818,0.9265684601464158
30,mohsbotsarm,0.020618556701030927,1.0,1.0
31,mohsbotsarm,0.9432989690721649,1.0,0.9712357947852648
32,modearm,0.005154639175257732,1.0,1.0
33,modearm,0.9175257731958762,1.0,0.957875656437659
34,nshsdearm,0.005154639175257732,1.0,1.0
35,nshsdearm,0.22164948453608246,1.0,0.6590473688161074
36,nshsdearm,0.23711340206185566,1.0,0.5013642590159167
37,nshsdearm,0.7216494845360825,0.9655172413793103,0.850204171116233
38,nshsdearm,0.8247422680412371,0.9580838323353292,0.9054009457618089
39,nshsdearm,0.8505154639175257,0.9016393442622951,0.9193948473022359
40,mogeaarm,0.005154639175257732,1.0,1.0
41,mogeaarm,0.8092783505154639,1.0,0.8995989942832662
42,mogeaarm,0.8917525773195877,0.9453551912568307,0.9453551912568307
43,mogsaarm,0.005154639175257732,1.0,1.0
44,mogsaarm,0.8608247422680413,1.0,0.927806414220144
45,mogsaarm,0.8865979381443299,0.9662921348314607,0.9427523908960226
46,mossoarm,0.005154639175257732,1.0,1.0
47,mossoarm,0.9432989690721649,1.0,0.9712357947852648
48,mowoaarm,0.005154639175257732,1.0,1.0
49,mowoaarm,0.9639175257731959,1.0,0.9817930157488368
50,mososarm,0.9432989690721649,1.0,0.9712357947852648
51,mocssarm,0.005154639175257732,1.0,1.0
52,mocssarm,0.845360824742268,0.9318181818181818,0.9537463156584326
53,mocssarm,0.8608247422680413,1.0,0.927806414220144
